시/군/구,연도,월,노선,시종점,일시,이용객수,시간범위
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,603,11~12
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,357,11~12
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,357,11~12
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,698,12~13
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,698,12~13
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,328,12~13
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,328,12~13
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,393,13~14
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,665,13~14
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,665,13~14
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,393,13~14
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,582,14~15
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,371,14~15
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,371,14~15
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,582,14~15
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,347,15~16
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,647,15~16
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,647,15~16
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,347,15~16
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,429,16~17
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,667,16~17
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,429,16~17
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,667,16~17
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,321,17~18
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,321,17~18
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,692,17~18
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,692,17~18
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,369,18~19
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,696,18~19
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,369,18~19
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,696,18~19
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,351,19~20
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,351,19~20
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,529,19~20
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,529,19~20
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,401,20~21
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,401,20~21
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,268,20~21
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,268,20~21
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,254,21~22
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,254,21~22
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,497,21~22
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,497,21~22
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,244,22~23
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,483,22~23
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,244,22~23
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,483,22~23
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,155,23~24
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,주말,277,23~24
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,277,23~24
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,주말,155,23~24
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,66,00~01
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,66,00~01
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,1,01~02
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,1,01~02
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,9,05~06
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,51,05~06
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,9,05~06
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,51,05~06
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,327,06~07
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,327,06~07
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,413,06~07
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,413,06~07
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,683,07~08
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,1225,07~08
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,683,07~08
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,1225,07~08
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,1429,08~09
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,1429,08~09
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,890,08~09
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,890,08~09
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,794,09~10
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,647,09~10
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,647,09~10
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,794,09~10
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,564,10~11
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,564,10~11
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,542,10~11
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,542,10~11
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,659,11~12
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,659,11~12
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,551,11~12
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,551,11~12
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,498,12~13
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,517,12~13
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,498,12~13
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,517,12~13
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,548,13~14
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,548,13~14
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,455,13~14
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,455,13~14
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,443,14~15
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,580,14~15
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,443,14~15
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,580,14~15
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,665,15~16
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,665,15~16
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,465,15~16
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,465,15~16
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,902,16~17
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,675,16~17
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,902,16~17
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,675,16~17
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,896,17~18
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,896,17~18
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,666,17~18
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,666,17~18
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,931,18~19
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,826,18~19
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,931,18~19
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,826,18~19
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,714,19~20
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,714,19~20
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,609,19~20
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,609,19~20
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,633,20~21
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,422,20~21
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,422,20~21
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,633,20~21
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,539,21~22
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,277,21~22
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,277,21~22
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,539,21~22
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,426,22~23
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,426,22~23
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,213,22~23
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,213,22~23
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,248,23~24
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,111,23~24
수원시,2024,12,2-1,수원남부버스공영차고지-진흥.천천푸르지오아파트,평일,111,23~24
수원시,2024,12,2-1,동원고(마을)-조원주공아파트,평일,248,23~24
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,21,00~01
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,21,00~01
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,114,05~06
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,1,05~06
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,1,05~06
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,114,05~06
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,25,06~07
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,25,06~07
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,144,06~07
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,144,06~07
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,40,07~08
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,40,07~08
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,219,07~08
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,219,07~08
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,49,08~09
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,329,08~09
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,49,08~09
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,329,08~09
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,75,09~10
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,75,09~10
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,278,09~10
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,278,09~10
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,102,10~11
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,423,10~11
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,423,10~11
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,102,10~11
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,512,11~12
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,512,11~12
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,115,11~12
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,115,11~12
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,66,12~13
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,66,12~13
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,510,12~13
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,510,12~13
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,114,13~14
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,488,13~14
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,488,13~14
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,114,13~14
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,93,14~15
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,453,14~15
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,453,14~15
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,93,14~15
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,130,15~16
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,130,15~16
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,474,15~16
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,474,15~16
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,108,16~17
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,463,16~17
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,463,16~17
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,108,16~17
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,665,17~18
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,52,17~18
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,52,17~18
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,665,17~18
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,69,18~19
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,361,18~19
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,361,18~19
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,69,18~19
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,97,19~20
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,97,19~20
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,354,19~20
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,354,19~20
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,101,20~21
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,201,20~21
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,101,20~21
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,201,20~21
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,82,21~22
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,306,21~22
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,306,21~22
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,82,21~22
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,123,22~23
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,173,22~23
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,173,22~23
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,123,22~23
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,66,23~24
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,66,23~24
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,주말,85,23~24
수원시,2024,12,25,쌍용아파트-성균관대역(마을),주말,85,23~24
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,8,00~01
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,8,00~01
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,12,05~06
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,206,05~06
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,12,05~06
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,206,05~06
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,346,06~07
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,137,06~07
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,137,06~07
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,346,06~07
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,484,07~08
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,285,07~08
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,285,07~08
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,484,07~08
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,261,08~09
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,560,08~09
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,261,08~09
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,560,08~09
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,108,09~10
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,338,09~10
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,108,09~10
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,338,09~10
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,90,10~11
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,356,10~11
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,356,10~11
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,90,10~11
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,395,11~12
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,96,11~12
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,96,11~12
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,395,11~12
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,484,12~13
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,121,12~13
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,484,12~13
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,121,12~13
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,341,13~14
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,97,13~14
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,97,13~14
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,341,13~14
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,348,14~15
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,91,14~15
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,91,14~15
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,348,14~15
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,167,15~16
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,167,15~16
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,568,15~16
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,568,15~16
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,512,16~17
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,512,16~17
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,192,16~17
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,192,16~17
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,131,17~18
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,131,17~18
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,586,17~18
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,586,17~18
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,209,18~19
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,209,18~19
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,505,18~19
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,505,18~19
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,406,19~20
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,227,19~20
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,227,19~20
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,406,19~20
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,98,20~21
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,278,20~21
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,278,20~21
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,98,20~21
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,83,21~22
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,83,21~22
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,237,21~22
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,237,21~22
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,125,22~23
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,125,22~23
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,107,22~23
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,107,22~23
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,84,23~24
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,84,23~24
수원시,2024,12,25,쌍용아파트-성균관대역(마을),평일,60,23~24
수원시,2024,12,25,이목동차고지.이목동입구-덕신상가,평일,60,23~24
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,77,00~01
수원시,2024,12,27,수원여대회차장-롯데마트,주말,77,00~01
수원시,2024,12,27,수원여대회차장-롯데마트,주말,2,01~02
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,2,01~02
수원시,2024,12,27,수원여대회차장-롯데마트,주말,15,04~05
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,15,04~05
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,4,05~06
수원시,2024,12,27,수원여대회차장-롯데마트,주말,4,05~06
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,53,05~06
수원시,2024,12,27,수원여대회차장-롯데마트,주말,53,05~06
수원시,2024,12,27,수원여대회차장-롯데마트,주말,41,06~07
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,41,06~07
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,59,06~07
수원시,2024,12,27,수원여대회차장-롯데마트,주말,59,06~07
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,35,07~08
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,38,07~08
수원시,2024,12,27,수원여대회차장-롯데마트,주말,35,07~08
수원시,2024,12,27,수원여대회차장-롯데마트,주말,38,07~08
수원시,2024,12,27,수원여대회차장-롯데마트,주말,24,08~09
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,67,08~09
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,24,08~09
수원시,2024,12,27,수원여대회차장-롯데마트,주말,67,08~09
수원시,2024,12,27,수원여대회차장-롯데마트,주말,53,09~10
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,73,09~10
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,53,09~10
수원시,2024,12,27,수원여대회차장-롯데마트,주말,73,09~10
수원시,2024,12,27,수원여대회차장-롯데마트,주말,30,10~11
수원시,2024,12,27,수원여대회차장-롯데마트,주말,134,10~11
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,134,10~11
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,30,10~11
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,117,11~12
수원시,2024,12,27,수원여대회차장-롯데마트,주말,117,11~12
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,96,11~12
수원시,2024,12,27,수원여대회차장-롯데마트,주말,96,11~12
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,79,12~13
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,81,12~13
수원시,2024,12,27,수원여대회차장-롯데마트,주말,79,12~13
수원시,2024,12,27,수원여대회차장-롯데마트,주말,81,12~13
수원시,2024,12,27,수원여대회차장-롯데마트,주말,97,13~14
수원시,2024,12,27,수원여대회차장-롯데마트,주말,165,13~14
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,97,13~14
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,165,13~14
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,110,14~15
수원시,2024,12,27,수원여대회차장-롯데마트,주말,65,14~15
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,65,14~15
수원시,2024,12,27,수원여대회차장-롯데마트,주말,110,14~15
수원시,2024,12,27,수원여대회차장-롯데마트,주말,156,15~16
수원시,2024,12,27,수원여대회차장-롯데마트,주말,122,15~16
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,122,15~16
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,156,15~16
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,109,16~17
수원시,2024,12,27,수원여대회차장-롯데마트,주말,109,16~17
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,76,16~17
수원시,2024,12,27,수원여대회차장-롯데마트,주말,76,16~17
수원시,2024,12,27,수원여대회차장-롯데마트,주말,90,17~18
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,90,17~18
수원시,2024,12,27,수원여대회차장-롯데마트,주말,136,17~18
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,136,17~18
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,180,18~19
수원시,2024,12,27,수원여대회차장-롯데마트,주말,180,18~19
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,96,18~19
수원시,2024,12,27,수원여대회차장-롯데마트,주말,96,18~19
수원시,2024,12,27,수원여대회차장-롯데마트,주말,57,19~20
수원시,2024,12,27,이목동차고지.이목동입구-수지중학교,주말,57,19~20
